Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-11-28 00:00:06,O,1189,29864,850,73,757,1,2,14,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,51376
2022-11-28 00:01:00,O,1189,29864,850,73,757,0,2,311,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,55244
2022-11-28 00:02:00,O,1189,29862,850,73,757,1,1,344,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,28348
2022-11-28 00:03:11,O,1189,29864,850,73,757,1,1,346,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,1621
2022-11-28 00:04:00,O,1189,29864,850,73,757,1,1,343,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,25145
2022-11-28 00:05:06,O,1189,29863,850,73,757,0,1,343,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,30435
2022-11-28 00:06:00,O,1189,29863,850,73,757,1,1,19,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,37712
2022-11-28 00:07:00,O,1189,29862,849,73,757,0,1,59,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,3516
2022-11-28 00:08:00,O,1189,29864,849,73,757,0,1,59,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,28797
2022-11-28 00:09:00,O,1189,29863,849,73,757,2,1,336,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,14652
2022-11-28 00:10:01,O,1189,29865,849,73,757,0,0,336,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,43624
2022-11-28 00:11:00,O,1189,29865,849,73,757,1,0,317,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,9241
2022-11-28 00:12:00,O,1189,29865,849,73,757,1,1,314,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,13477
2022-11-28 00:13:00,O,1189,29863,848,73,757,2,1,305,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,23297
2022-11-28 00:14:00,O,1189,29863,849,73,757,2,1,284,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,17054
2022-11-28 00:15:11,O,1189,29861,849,73,757,1,1,57,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,30836
2022-11-28 00:16:00,O,1189,29861,848,74,757,0,1,57,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,15547
2022-11-28 00:17:05,O,1189,29860,848,74,757,0,1,319,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,41065
2022-11-28 00:18:13,O,1189,29861,848,74,757,1,1,311,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,40402
2022-11-28 00:19:00,O,1189,29861,848,74,757,0,1,325,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,60343
2022-11-28 00:20:00,O,1189,29861,848,74,757,0,1,325,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,60343
2022-11-28 00:21:01,O,1190,29861,848,74,757,1,1,311,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,14663
2022-11-28 00:22:05,O,1190,29862,847,74,757,0,1,311,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,6861
2022-11-28 00:23:01,O,1190,29862,847,74,757,0,1,311,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,6861
2022-11-28 00:24:00,O,1190,29862,847,74,757,1,1,299,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,4227
2022-11-28 00:25:00,O,1190,29860,847,74,757,1,1,299,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,6520
2022-11-28 00:26:00,O,1190,29861,847,74,757,1,1,277,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,32164
2022-11-28 00:27:06,O,1190,29863,847,74,757,1,1,296,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,35778
2022-11-28 00:28:06,O,1190,29862,847,74,757,1,1,281,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,40538
2022-11-28 00:29:01,O,1190,29862,847,74,757,1,1,290,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,24255
2022-11-28 00:30:00,O,1190,29861,847,74,757,1,1,298,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,38673
2022-11-28 00:31:06,O,1190,29859,847,74,756,1,1,298,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,41473
2022-11-28 00:32:00,O,1190,29859,847,74,757,1,1,298,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,44300
2022-11-28 00:33:05,O,1190,29860,847,74,756,4,1,309,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,40600
2022-11-28 00:34:00,O,1190,29860,847,74,756,2,1,304,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,57874
2022-11-28 00:35:00,O,1190,29858,847,74,756,1,1,306,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,60164
2022-11-28 00:36:06,O,1190,29859,847,74,756,1,1,306,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,32753
2022-11-28 00:37:00,O,1190,29859,847,74,756,1,1,306,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,32753
2022-11-28 00:38:00,O,1190,29859,847,74,756,1,1,306,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,32753
2022-11-28 00:39:05,O,1190,29856,847,75,756,0,1,306,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,45775
2022-11-28 00:40:00,O,1190,29856,847,75,756,1,1,306,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,20257
2022-11-28 00:41:00,O,1190,29856,847,75,756,1,1,306,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,20257
2022-11-28 00:42:11,O,1190,29853,847,75,756,1,1,302,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,34983
2022-11-28 00:43:00,O,1190,29853,847,75,756,1,1,304,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,27183
2022-11-28 00:44:00,O,1190,29852,846,75,756,2,1,304,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,47019
2022-11-28 00:45:05,O,1190,29850,846,75,755,1,1,304,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,34486
2022-11-28 00:46:00,O,1190,29850,846,75,756,1,1,304,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,43925
2022-11-28 00:47:00,O,1190,29850,846,75,755,1,1,323,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,6049
2022-11-28 00:48:05,O,1190,29847,846,75,756,1,1,311,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,28350
2022-11-28 00:49:00,O,1190,29847,846,75,756,1,1,317,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,12086
2022-11-28 00:50:00,O,1190,29846,847,75,755,2,1,300,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,19549
2022-11-28 00:51:05,O,1191,29845,846,75,755,2,1,316,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,27808
2022-11-28 00:52:00,O,1191,29845,846,75,755,2,1,321,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,38511
2022-11-28 00:53:12,O,1191,29842,846,75,755,3,1,307,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,20194
2022-11-28 00:54:00,O,1191,29842,846,75,755,1,1,307,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,38191
2022-11-28 00:55:00,O,1191,29841,846,75,755,3,2,303,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,31652
2022-11-28 00:56:01,O,1191,29841,846,75,754,1,2,310,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,15062
2022-11-28 00:57:00,O,1191,29842,846,75,755,0,2,310,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,2021
2022-11-28 00:58:00,O,1191,29839,846,75,754,1,2,319,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,62557
2022-11-28 00:59:00,O,1191,29839,846,75,755,1,2,306,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,40764
2022-11-28 01:00:01,O,1191,29839,846,75,754,2,2,306,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,46610
2022-11-28 01:01:00,O,1191,29839,846,75,754,1,2,305,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,40837
2022-11-28 01:02:00,O,1191,29836,846,75,754,0,2,305,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,65381
2022-11-28 01:03:00,O,1191,29836,846,75,754,0,2,305,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,65381
2022-11-28 01:04:00,O,1191,29837,846,75,754,0,1,305,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,774,6,45,558,1740,10,13,49217
2022-11-28 01:05:01,O,1191,29836,846,75,754,1,1,305,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,23907
2022-11-28 01:06:00,O,1191,29836,846,75,754,0,1,305,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,41101
2022-11-28 01:07:00,O,1191,29834,846,75,754,1,1,255,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,13327
2022-11-28 01:08:11,O,1191,29838,845,75,754,1,1,255,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,46623
2022-11-28 01:09:00,O,1191,29838,846,75,754,1,1,255,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,2025
2022-11-28 01:10:05,O,1191,29836,846,75,754,0,1,255,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,62460
2022-11-28 01:11:01,O,1191,29839,846,75,754,1,0,217,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,35741
2022-11-28 01:12:00,O,1191,29839,846,75,754,0,0,217,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,30323
2022-11-28 01:13:00,O,1191,29838,845,75,754,0,0,217,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,21360
2022-11-28 01:14:05,O,1191,29839,846,75,754,4,1,273,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,47273
2022-11-28 01:15:01,O,1191,29839,845,75,754,1,1,273,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,25402
2022-11-28 01:16:00,O,1191,29834,845,75,754,1,1,273,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,50217
2022-11-28 01:17:00,O,1191,29837,846,75,754,0,1,272,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,15429
2022-11-28 01:18:00,O,1191,29834,846,75,755,2,1,280,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,4813
2022-11-28 01:19:01,O,1191,29838,845,75,754,0,1,276,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,15085
2022-11-28 01:20:00,O,1191,29836,845,75,754,1,1,296,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,11257
2022-11-28 01:21:00,O,1191,29833,845,75,754,1,1,293,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,6,45,558,1740,10,13,59526
2022-11-28 01:22:07,O,1192,29832,846,75,754,1,1,293,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,33365
2022-11-28 01:23:00,O,1192,29832,846,75,755,1,1,259,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,41089
2022-11-28 01:24:00,O,1192,29833,846,75,755,1,1,281,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,64684
2022-11-28 01:25:00,O,1192,29831,846,75,755,1,1,281,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,33133
2022-11-28 01:26:01,O,1192,29833,845,76,755,1,1,281,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,19555
2022-11-28 01:27:05,O,1192,29833,845,76,755,2,1,284,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,23180
2022-11-28 01:28:00,O,1192,29833,845,76,755,0,1,286,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,37993
2022-11-28 01:29:01,O,1192,29831,845,76,755,1,1,286,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,5190
2022-11-28 01:30:05,O,1192,29829,846,76,755,2,1,271,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,6564
2022-11-28 01:31:00,O,1192,29829,846,76,755,4,1,279,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,34834
2022-11-28 01:32:01,O,1192,29825,846,76,755,3,2,316,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,7169
2022-11-28 01:33:05,O,1192,29825,845,75,755,5,2,263,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,8301
2022-11-28 01:34:07,O,1192,29823,845,75,754,1,2,311,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,44453
2022-11-28 01:35:00,O,1192,29823,845,75,754,1,2,264,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,18192
2022-11-28 01:36:00,O,1192,29824,846,75,754,2,2,300,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,62078
2022-11-28 01:37:00,O,1192,29824,846,75,754,1,2,288,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,43693
2022-11-28 01:38:00,O,1192,29823,845,75,754,0,3,307,65535,65535,65535,94,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,7581
2022-11-28 01:39:00,O,1192,29826,845,75,754,1,3,290,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,13008
2022-11-28 01:40:00,O,1192,29826,845,75,754,2,3,290,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,5363
2022-11-28 01:41:00,O,1192,29828,845,75,754,0,2,278,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,29146
2022-11-28 01:42:00,O,1192,29832,845,75,754,2,2,248,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,40957
2022-11-28 01:43:01,O,1192,29831,845,75,754,1,1,227,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,56646
2022-11-28 01:44:05,O,1192,29833,845,75,754,4,2,185,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,22656
2022-11-28 01:45:00,O,1192,29833,845,75,754,1,2,178,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,27121
2022-11-28 01:46:01,O,1192,29834,845,75,755,2,2,167,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,25677
2022-11-28 01:47:05,O,1192,29831,845,75,755,4,2,161,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,63420
2022-11-28 01:48:00,O,1192,29831,845,75,754,5,2,245,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,41741
2022-11-28 01:49:01,O,1192,29833,845,75,754,4,2,169,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,53712
2022-11-28 01:50:05,O,1192,29831,845,75,754,1,2,310,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,923
2022-11-28 01:51:00,O,1192,29831,845,75,754,5,2,209,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,39932
2022-11-28 01:52:01,O,1193,29830,845,75,754,4,3,244,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,60669
2022-11-28 01:53:05,O,1193,29827,845,75,754,4,3,239,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,39338
2022-11-28 01:54:00,O,1193,29827,845,75,753,1,3,209,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,4849
2022-11-28 01:55:01,O,1193,29825,845,75,753,3,4,287,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,14638
2022-11-28 01:56:05,O,1193,29823,845,75,753,1,3,179,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,38766
2022-11-28 01:57:00,O,1193,29823,845,75,752,1,3,270,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,23045
2022-11-28 01:58:01,O,1193,29823,845,75,752,1,3,137,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,16922
2022-11-28 01:59:05,O,1193,29826,844,75,752,1,3,133,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,16393
2022-11-28 02:00:00,O,1193,29826,844,75,752,1,3,140,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,3637
2022-11-28 02:01:01,O,1193,29825,845,75,753,3,2,202,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,10203
2022-11-28 02:02:05,O,1193,29828,845,75,752,3,3,180,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,20454
2022-11-28 02:03:00,O,1193,29828,845,75,752,6,3,180,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,9603
2022-11-28 02:04:00,O,1193,29829,844,75,752,2,3,180,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,18863
2022-11-28 02:05:06,O,1193,29828,844,75,752,2,3,184,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,41898
2022-11-28 02:06:00,O,1193,29828,844,75,752,4,3,162,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,10036
2022-11-28 02:07:00,O,1193,29828,844,75,752,4,3,144,65535,65535,65535,95,65535,0,255,0,0,65535,0,0,0,0,316,897,65535,65535,0,0,0,0,0,0,776,3,187,558,1740,10,13,43501
