Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2022-12-09 00:00:00,O,1716,29831,833,67,738,1,2,355,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,15400
2022-12-09 00:01:00,O,1716,29828,834,67,738,0,1,355,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,45782
2022-12-09 00:02:01,O,1716,29830,833,67,738,0,1,355,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,2779
2022-12-09 00:03:00,O,1716,29827,833,67,738,0,1,355,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,44488
2022-12-09 00:04:05,O,1716,29828,833,67,738,2,1,301,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,46695
2022-12-09 00:05:00,O,1716,29826,833,67,737,4,1,302,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,56991
2022-12-09 00:06:01,O,1716,29825,833,67,737,1,1,294,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,32084
2022-12-09 00:07:00,O,1716,29826,833,67,737,1,1,294,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,57434
2022-12-09 00:08:00,O,1716,29825,833,68,737,1,1,294,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,31853
2022-12-09 00:09:00,O,1716,29822,832,68,736,1,1,294,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,777,6,45,603,1744,10,13,51657
2022-12-09 00:10:00,O,1716,29821,832,68,736,0,1,294,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,26264
2022-12-09 00:11:01,O,1716,29822,832,68,735,1,1,308,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,65066
2022-12-09 00:12:00,O,1716,29822,832,68,735,1,1,327,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,28477
2022-12-09 00:13:00,O,1716,29821,832,68,734,0,1,334,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,20204
2022-12-09 00:14:00,O,1716,29822,832,68,734,0,1,335,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,51582
2022-12-09 00:15:00,O,1716,29820,832,67,734,2,1,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,39659
2022-12-09 00:16:00,O,1716,29821,832,67,733,1,1,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,14634
2022-12-09 00:17:00,O,1716,29822,831,67,733,0,1,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,50565
2022-12-09 00:18:00,O,1716,29821,831,67,732,0,1,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,22406
2022-12-09 00:19:00,O,1716,29821,831,68,732,0,1,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,22207
2022-12-09 00:20:00,O,1716,29819,831,68,732,0,1,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,27810
2022-12-09 00:21:00,O,1716,29819,830,68,731,0,1,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,11987
2022-12-09 00:22:06,O,1716,29818,830,68,731,0,0,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,36734
2022-12-09 00:23:01,O,1716,29819,830,68,731,0,0,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,7051
2022-12-09 00:24:00,O,1716,29821,830,68,731,0,0,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,8598
2022-12-09 00:25:00,O,1716,29818,830,68,731,0,0,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,36734
2022-12-09 00:26:07,O,1716,29818,830,69,731,0,0,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,8864
2022-12-09 00:27:00,O,1716,29819,831,69,731,0,0,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,55559
2022-12-09 00:28:00,O,1716,29819,830,69,731,0,0,339,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,37809
2022-12-09 00:29:01,O,1717,29819,830,69,731,1,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,9251
2022-12-09 00:30:00,O,1717,29818,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,19768
2022-12-09 00:31:01,O,1717,29817,830,68,731,1,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,32774
2022-12-09 00:32:00,O,1717,29819,830,68,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,29715
2022-12-09 00:33:06,O,1717,29817,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,53302
2022-12-09 00:34:07,O,1717,29815,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,44535
2022-12-09 00:35:01,O,1717,29815,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,44535
2022-12-09 00:36:06,O,1717,29817,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,53302
2022-12-09 00:37:00,O,1717,29814,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,14594
2022-12-09 00:38:06,O,1717,29815,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,44535
2022-12-09 00:39:07,O,1717,29813,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,41996
2022-12-09 00:40:00,O,1717,29815,830,69,732,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,32980
2022-12-09 00:41:00,O,1717,29815,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,44535
2022-12-09 00:42:00,O,1717,29813,830,69,732,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,35119
2022-12-09 00:43:01,O,1717,29812,830,69,731,0,0,315,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,12537
2022-12-09 00:44:00,O,1717,29814,830,69,731,0,0,328,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,43029
2022-12-09 00:45:06,O,1717,29813,830,69,731,0,0,334,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,2659
2022-12-09 00:46:00,O,1717,29813,830,69,732,1,0,340,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,4726
2022-12-09 00:47:00,O,1717,29814,830,69,732,0,0,22,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,21939
2022-12-09 00:48:06,O,1717,29811,830,69,732,0,0,22,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,62112
2022-12-09 00:49:00,O,1717,29809,830,69,733,1,0,43,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,42235
2022-12-09 00:50:01,O,1717,29811,830,69,734,1,0,49,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,29903
2022-12-09 00:51:00,O,1717,29809,830,69,735,1,0,49,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,29241
2022-12-09 00:52:06,O,1717,29812,830,69,736,0,1,49,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,31158
2022-12-09 00:53:01,O,1717,29812,830,69,737,0,1,49,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,30395
2022-12-09 00:54:00,O,1717,29809,830,69,737,2,1,59,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,19437
2022-12-09 00:55:00,O,1717,29810,830,69,737,1,1,82,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,43279
2022-12-09 00:56:01,O,1717,29811,830,69,738,1,1,82,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,11501
2022-12-09 00:57:01,O,1717,29810,830,69,739,1,1,82,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,46869
2022-12-09 00:58:00,O,1717,29808,830,69,739,1,1,82,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,48878
2022-12-09 00:59:00,O,1718,29810,830,69,739,0,1,82,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,61038
2022-12-09 01:00:00,O,1718,29808,830,69,739,0,1,82,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,46411
2022-12-09 01:01:00,O,1718,29810,830,69,739,0,1,82,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,61038
2022-12-09 01:02:01,O,1718,29810,830,69,740,0,0,82,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,42187
2022-12-09 01:03:00,O,1718,29808,830,69,739,0,0,82,65535,65535,65535,86,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,53965
2022-12-09 01:04:00,O,1718,29810,831,69,740,0,0,82,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,52121
2022-12-09 01:05:00,O,1718,29808,830,69,740,0,0,82,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,44336
2022-12-09 01:06:00,O,1718,29809,830,69,740,0,0,82,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,14789
2022-12-09 01:07:01,O,1718,29809,831,70,739,1,0,88,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,4513
2022-12-09 01:08:00,O,1718,29809,830,70,739,0,0,88,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,33565
2022-12-09 01:09:00,O,1718,29808,830,70,739,0,0,88,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,6120
2022-12-09 01:10:00,O,1718,29808,830,70,739,1,0,88,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,59910
2022-12-09 01:11:01,O,1718,29808,830,70,739,2,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,32132
2022-12-09 01:12:00,O,1718,29808,830,70,738,1,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,21674
2022-12-09 01:13:00,O,1718,29808,830,70,738,1,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,21674
2022-12-09 01:14:00,O,1718,29806,830,70,739,1,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,48278
2022-12-09 01:15:00,O,1718,29805,830,70,738,0,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,54139
2022-12-09 01:16:01,O,1718,29805,830,70,738,0,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,54139
2022-12-09 01:17:00,O,1718,29806,830,70,738,0,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,20085
2022-12-09 01:18:00,O,1718,29806,830,70,737,0,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,24418
2022-12-09 01:19:00,O,1718,29806,830,70,737,0,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,24418
2022-12-09 01:20:13,O,1718,29806,830,70,737,0,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,24418
2022-12-09 01:21:00,O,1718,29806,830,70,737,1,1,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,41612
2022-12-09 01:22:01,O,1718,29804,830,70,737,1,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,40495
2022-12-09 01:23:00,O,1718,29805,830,70,736,0,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,63545
2022-12-09 01:24:00,O,1718,29802,830,70,736,0,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,22225
2022-12-09 01:25:01,O,1718,29804,830,70,736,0,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,27852
2022-12-09 01:26:00,O,1718,29802,830,70,736,0,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,22225
2022-12-09 01:27:00,O,1718,29803,830,70,736,0,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,49700
2022-12-09 01:28:00,O,1718,29803,830,70,736,0,0,108,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,26765
2022-12-09 01:29:06,O,1719,29802,830,70,736,0,0,108,65535,65535,65535,87,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,24574
2022-12-09 01:30:01,O,1719,29803,829,70,735,0,0,108,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,46206
2022-12-09 01:31:00,O,1719,29802,829,70,736,0,0,108,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,17569
2022-12-09 01:32:00,O,1719,29801,830,70,736,1,0,15,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,36336
2022-12-09 01:33:00,O,1719,29802,830,70,735,2,0,306,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,39477
2022-12-09 01:34:07,O,1719,29800,829,70,735,1,0,305,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,2991
2022-12-09 01:35:06,O,1719,29801,830,70,735,1,1,305,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,7156
2022-12-09 01:36:00,O,1719,29798,830,70,735,2,1,304,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,52863
2022-12-09 01:37:00,O,1719,29801,830,70,734,1,1,304,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,3685
2022-12-09 01:38:00,O,1719,29798,830,70,734,1,1,304,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,59217
2022-12-09 01:39:06,O,1719,29800,829,70,734,1,1,304,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,11110
2022-12-09 01:40:01,O,1719,29800,829,70,734,0,1,304,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,54920
2022-12-09 01:41:00,O,1719,29800,829,70,734,0,1,304,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,54920
2022-12-09 01:42:00,O,1719,29800,829,69,734,1,1,304,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,64789
2022-12-09 01:43:00,O,1719,29800,829,69,733,1,1,306,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,63786
2022-12-09 01:44:01,O,1719,29799,829,69,733,1,1,315,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,24098
2022-12-09 01:45:00,O,1719,29799,828,69,733,1,1,316,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,5268
2022-12-09 01:46:00,O,1719,29801,829,69,731,1,1,316,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,9257
2022-12-09 01:47:00,O,1719,29801,829,69,731,0,1,316,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,55751
2022-12-09 01:48:01,O,1719,29798,828,69,730,0,1,316,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,20652
2022-12-09 01:49:00,O,1719,29799,828,69,730,0,1,316,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,38535
2022-12-09 01:50:00,O,1719,29799,828,69,730,0,1,316,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,50265
2022-12-09 01:51:00,O,1719,29799,827,69,729,0,1,316,65535,65535,65535,88,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,63969
2022-12-09 01:52:01,O,1719,29799,827,69,728,0,1,316,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,42034
2022-12-09 01:53:00,O,1719,29799,827,69,728,0,0,316,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,37226
2022-12-09 01:54:00,O,1719,29799,827,69,728,0,0,316,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,37226
2022-12-09 01:55:00,O,1719,29800,827,69,727,0,0,316,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,11541
2022-12-09 01:56:07,O,1719,29798,826,69,727,0,0,316,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,16262
2022-12-09 01:57:00,O,1719,29798,827,70,727,0,0,316,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,34471
2022-12-09 01:58:00,O,1719,29800,826,70,727,1,0,313,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,22806
2022-12-09 01:59:07,O,1720,29797,826,70,726,1,0,310,65535,65535,65535,89,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,37173
2022-12-09 02:00:00,O,1720,29799,826,70,726,1,0,310,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,20412
2022-12-09 02:01:00,O,1720,29799,826,70,726,1,0,309,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,16392
2022-12-09 02:02:00,O,1720,29798,826,70,726,1,0,302,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,1721
2022-12-09 02:03:00,O,1720,29797,826,70,726,1,1,293,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,62971
2022-12-09 02:04:00,O,1720,29797,826,70,726,1,1,293,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,62971
2022-12-09 02:05:00,O,1720,29797,826,70,726,1,1,293,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,62971
2022-12-09 02:06:00,O,1720,29798,826,70,725,1,1,293,65535,65535,65535,90,65535,0,255,0,0,65535,0,0,0,0,95,1023,65535,65535,0,0,0,0,0,0,778,6,45,603,1744,10,13,31202
